"full_id","num_season","year_2season","num_inactive","start_month_mode_seasonPrim","end_month_mode_seasonPrim","peak_month_mode_seasonPrim","dur_day_mean_seasonPrim","dur_day_median_seasonPrim","amp_mean_seasonPrim","start_month_mode_seasonSec","end_month_mode_seasonSec","peak_month_mode_seasonSec","dur_day_mean_seasonSec","dur_day_median_seasonSec","amp_mean_seasonSec","perc_max","osm_id","rcf_superficie","comm_fkt"
"w668201171",6,0,1,5,5,9,363,369.5,12.5598334234633,NA,NA,NA,NA,NA,NA,50.2127502254979,668201171,14036.717,"TSARATANANA_TSARATANANA"
"w668201172",8,1,2,6,2,9,290.4,287,19.092086710144,2,7,5,159,159,8.35102723971189,58.4643104557188,668201172,15460.324,"TSARATANANA_TSARATANANA"
"w668201174",7,0,2,4,1,8,295.4,293,15.8277692977742,NA,NA,NA,NA,NA,NA,73.852563890409,668201174,2541.815,"TSARATANANA_TSARATANANA"
"w668201179",7,1,1,4,1,9,297.75,300,11.182544194108,11,6,3,203,203,4.7111791400296,71.1563164823761,668201179,2408.967,"TSARATANANA_SANDRAKELY"
"w668202501",6,0,0,3,3,10,361.6,336,20.2617537623023,NA,NA,NA,NA,NA,NA,74.2652817361502,668202501,4881.156,"TSARATANANA_SANDRAKELY"
"w668202503",6,0,1,3,3,10,363,362.5,19.5375480664435,NA,NA,NA,NA,NA,NA,74.3388477261752,668202503,8834.322,"TSARATANANA_SANDRAKELY"
"w668202504",6,1,0,3,5,11,284.25,268.5,10.3327420459182,11,7,1,244,244,7.21804719831221,76.1088012645644,668202504,4105.287,"TSARATANANA_SANDRAKELY"
"w668202505",7,0,1,5,1,10,325.2,306,10.6188417814916,NA,NA,NA,NA,NA,NA,51.0542029542494,668202505,15744.913,"TSARATANANA_SANDRAKELY"
"w668204148",6,0,0,5,2,10,354.8,377,10.411970262855,NA,NA,NA,NA,NA,NA,51.6654147973225,668204148,2404.016,"TSARATANANA_SANDRAKELY"
"w668204149",8,2,1,1,2,10,324.75,343,6.26852207995829,2,7,4,149,149,2.6407428527357,28.529277694471,668204149,11981.823,"TSARATANANA_AMBOHINIHAONANA"
"w668204150",6,0,0,6,6,3,330.8,363,24.6885692655175,NA,NA,NA,NA,NA,NA,68.1403909311921,668204150,13600.685,"TSARATANANA_AMBOHINIHAONANA"
"w668204155",8,2,0,6,12,8,303.8,327,11.8931397616361,12,6,3,192,192,8.34231732173516,78.8249898438926,668204155,2514.359,"TSARATANANA_SANDRAKELY"
"w668204156",6,0,1,3,2,8,305.5,332,24.6887129583326,NA,NA,NA,NA,NA,NA,83.8016186595493,668204156,2422.797,"TSARATANANA_SANDRAKELY"
"w668204157",6,0,1,12,12,6,387.5,359.5,16.5568212323404,NA,NA,NA,NA,NA,NA,99.999996260453,668204157,3204.693,"TSARATANANA_SANDRAKELY"
"w668207995",5,0,0,6,6,12,361.5,360,11.8924028849187,NA,NA,NA,NA,NA,NA,31.5504218088565,668207995,31894.648,"TSARATANANA_AMBOHINIHAONANA"
"w668207997",9,1,2,6,1,10,277.2,300,33.365874904462,2,6,4,140,140,10.1139605526077,78.1589204676444,668207997,4314.732,"TSARATANANA_AMBOHINIHAONANA"
"w668207998",7,0,1,2,2,9,319.6,329,23.3394747990657,NA,NA,NA,NA,NA,NA,99.9940119137101,668207998,2521.918,"TSARATANANA_AMBOHINIHAONANA"
"w668207999",6,0,0,5,6,12,369.8,377,17.7311354116739,NA,NA,NA,NA,NA,NA,78.9864174454649,668207999,4497.421,"TSARATANANA_AMBOHINIHAONANA"
"w668208000",5,0,0,5,5,2,378.5,391,29.1452624603652,NA,NA,NA,NA,NA,NA,77.134675981059,668208000,7579.31,"TSARATANANA_AMBOHINIHAONANA"
"w668208009",6,0,2,3,9,4,375.5,342,11.5921442082722,NA,NA,NA,NA,NA,NA,73.2281463929752,668208009,3200.782,"TSARATANANA_AMBOHINIHAONANA"
"w668208010",5,0,0,4,6,9,378.4,398,21.7321709018526,NA,NA,NA,NA,NA,NA,91.7260684650336,668208010,4049.6,"TSARATANANA_AMBOHINIHAONANA"
"w668208011",7,0,1,6,6,10,336.4,343,24.1720740026435,NA,NA,NA,NA,NA,NA,83.5168478638738,668208011,3311.368,"TSARATANANA_AMBOHINIHAONANA"
"w668208018",6,0,1,2,6,3,355.5,316.5,22.5656881299865,NA,NA,NA,NA,NA,NA,65.2904691922973,668208018,3384.884,"TSARATANANA_AMBOHINIHAONANA"
"w668208019",5,0,0,4,6,10,376.75,370,12.4796317766567,NA,NA,NA,NA,NA,NA,39.5388618415771,668208019,15159.725,"TSARATANANA_AMBOHINIHAONANA"
"w668208032",9,2,0,12,9,7,247.2,252,16.8405030886713,9,4,1,205,205,9.4172228148719,109.611081629745,668208032,2146.606,"TSARATANANA_AMBOHINIHAONANA"
"w668208033",8,1,1,4,2,10,301.2,307,20.3698998065813,1,6,4,154,154,10.2057569033226,86.6419986251386,668208033,2406.788,"TSARATANANA_AMBOHINIHAONANA"
"w668208034",6,0,1,8,12,11,383.6,376,6.61893141847777,NA,NA,NA,NA,NA,NA,63.0821119747021,668208034,2859.211,"TSARATANANA_AMBOHINIHAONANA"
"w668242769",7,0,1,4,1,11,336.2,313,12.7288469214311,NA,NA,NA,NA,NA,NA,68.7422031736547,668242769,7099.134,"TSARATANANA_AMBOHINIHAONANA"
"w668244345",5,0,0,6,6,1,368.25,384,28.2858750592003,NA,NA,NA,NA,NA,NA,92.6122656371457,668244345,6005.188,"TSARATANANA_AMBOHINIHAONANA"
"w668244346",8,0,2,5,2,11,298.8,287,22.0322528734187,NA,NA,NA,NA,NA,NA,87.7826247159116,668244346,2598.751,"TSARATANANA_AMBOHINIHAONANA"
"w668244347",6,0,1,4,4,10,341.5,359,15.6836756410524,NA,NA,NA,NA,NA,NA,60.4679751024951,668244347,23811.864,"TSARATANANA_AMBOHINIHAONANA"
"w668244348",9,0,3,5,4,9,266.8,231,10.5743657194301,NA,NA,NA,NA,NA,NA,87.7035903441911,668244348,2945.253,"TSARATANANA_AMBOHINIHAONANA"
"w668245866",5,0,1,5,2,10,328.5,342.5,18.7488207955375,NA,NA,NA,NA,NA,NA,72.3863665829495,668245866,25111.528,"TSARATANANA_AMBATOHARANANA"
"w668245868",6,0,0,6,6,10,360.4,349,11.1826663256303,NA,NA,NA,NA,NA,NA,52.7420935514739,668245868,4483.133,"TSARATANANA_AMBATOHARANANA"
"w668245869",5,0,0,6,6,11,366.5,363.5,18.9406289383035,NA,NA,NA,NA,NA,NA,50.517526444358,668245869,20143.673,"TSARATANANA_AMBATOHARANANA"
"w668249683",8,0,2,3,3,11,312.6,328,9.67447677978613,NA,NA,NA,NA,NA,NA,71.6307442523215,668249683,2283.087,"TSARATANANA_AMBODIRAFIA EST"
"w668249684",6,0,0,4,4,1,365.8,371,29.0866526088219,NA,NA,NA,NA,NA,NA,98.7959415539726,668249684,4284.979,"TSARATANANA_AMBODIRAFIA EST"
"w668249685",7,0,1,5,3,11,326.4,315,8.09785096547616,NA,NA,NA,NA,NA,NA,44.7258964746178,668249685,4402.785,"TSARATANANA_AMBODIRAFIA EST"
"w668249695",5,0,0,5,7,12,365,373,25.3026328822054,NA,NA,NA,NA,NA,NA,71.3806139478746,668249695,16398.226,"TSARATANANA_AMBATOHARANANA"
"w668249701",5,0,1,6,6,11,367.666666666667,376,25.0970846506942,NA,NA,NA,NA,NA,NA,67.3185190718215,668249701,12669.115,"TSARATANANA_AMBATOHARANANA"
"w668249709",5,0,0,7,7,12,384.25,377.5,19.7416445668155,NA,NA,NA,NA,NA,NA,87.0540224960954,668249709,3802.571,"TSARATANANA_AMBODIRAFIA EST"
"w668252452",9,3,0,6,2,9,259,280,17.6647302598253,2,6,5,165.333333333333,154,13.8557121414645,66.4551606223663,668252452,6495.982,"TSARATANANA_AMBODIRAFIA EST"
"w668252453",6,0,1,6,6,1,335.2,349,9.28651674695651,NA,NA,NA,NA,NA,NA,77.0688525120609,668252453,2905.662,"TSARATANANA_AMBODIRAFIA EST"
"w668252454",6,0,0,6,5,10,367.4,370,22.1339705800435,NA,NA,NA,NA,NA,NA,76.8415186383244,668252454,4438.972,"TSARATANANA_AMBODIRAFIA EST"
"w668252455",6,0,1,5,1,9,342.25,342,10.0080726727918,NA,NA,NA,NA,NA,NA,82.3535186946034,668252455,7384.484,"TSARATANANA_AMBODIRAFIA EST"
"w668256442",5,0,0,6,6,2,373.75,374,26.7843450693357,NA,NA,NA,NA,NA,NA,89.4265525898554,668256442,6910.154,"TSARATANANA_AMBODIRAFIA EST"
"w668256443",7,1,1,6,5,12,319.8,314,24.8305943080674,12,7,3,215,215,19.2996493394174,86.3229221887364,668256443,2423.549,"TSARATANANA_AMBODIRAFIA EST"
"w668256444",5,0,1,6,6,11,361,363,21.2174816547119,NA,NA,NA,NA,NA,NA,65.6595768767427,668256444,5556.116,"TSARATANANA_AMBODIRAFIA EST"
"w668256448",5,0,0,5,7,12,364.6,356,12.8965857907991,NA,NA,NA,NA,NA,NA,69.3402203851221,668256448,5697.155,"TSARATANANA_AMBODIRAFIA EST"
"w668256451",6,0,0,6,6,8,354.8,328,24.0610552816942,NA,NA,NA,NA,NA,NA,97.2827175361103,668256451,2884.22,"TSARATANANA_AMBODIRAFIA EST"
"w668258044",6,1,0,7,2,10,326.5,304.5,40.1570829165714,2,7,5,138,138,12.720446540761,84.3465349974059,668258044,3727.642,"TSARATANANA_AMBODIRAFIA EST"
"w668258045",4,0,0,8,5,1,344,349,23.4450592044899,NA,NA,NA,NA,NA,NA,83.8415261264867,668258045,5171.61,"TSARATANANA_AMBODIRAFIA EST"
"w668258047",6,0,0,5,5,10,361.6,370,16.9016332481023,NA,NA,NA,NA,NA,NA,80.9884184665505,668258047,4684.145,"TSARATANANA_AMBODIRAFIA EST"
"w668258049",5,0,0,4,6,10,375.25,359,14.3898301243828,NA,NA,NA,NA,NA,NA,82.5891061092233,668258049,3503.244,"TSARATANANA_AMBODIRAFIA EST"
"w668262763",7,1,1,5,12,8,282.75,290,6.31182058169652,2,9,5,209,209,2.99132061438204,47.1583657467752,668262763,4185.095,"TSARATANANA_AMBODIRAFIA EST"
"w668262764",5,0,0,7,7,12,416.2,378,28.0251939582049,NA,NA,NA,NA,NA,NA,78.0703027377713,668262764,2243.942,"TSARATANANA_AMBODIRAFIA EST"
"w668262772",5,0,0,6,6,10,372,370,16.1653706480784,NA,NA,NA,NA,NA,NA,51.7287833430156,668262772,36708.085,"TSARATANANA_AMBODIRAFIA EST"
"w668262773",6,1,1,6,8,3,331,376.5,19.4241557220059,11,7,2,238,238,20.2259258636242,73.0645792483638,668262773,3658.738,"TSARATANANA_AMBODIRAFIA EST"
"w668262774",5,0,0,5,5,10,369.75,369.5,18.479005456451,NA,NA,NA,NA,NA,NA,68.8653747897345,668262774,20821.296,"TSARATANANA_AMBODIRAFIA EST"
"w668262775",6,0,1,7,7,4,312.6,314,28.0663966256772,NA,NA,NA,NA,NA,NA,72.1046991318018,668262775,3424.679,"TSARATANANA_AMBODIRAFIA EST"
"w668265747",5,0,0,1,3,10,387.5,408.5,13.1409644354411,NA,NA,NA,NA,NA,NA,51.4170806625973,668265747,6689.916,"TSARATANANA_AMBODIRAFIA EST"
"w668265755",7,0,1,4,4,11,327,342,12.9510474504912,NA,NA,NA,NA,NA,NA,48.7785442094534,668265755,6128.601,"TSARATANANA_AMBODIRAFIA EST"
"w668265756",6,0,2,5,5,1,336.5,366.5,42.3927987760214,NA,NA,NA,NA,NA,NA,87.1496823461647,668265756,4786.484,"TSARATANANA_AMBODIRAFIA EST"
"w668266562",6,0,0,3,6,9,356.2,341,7.92915419691094,NA,NA,NA,NA,NA,NA,29.4774591629374,668266562,3242.601,"TSARATANANA_AMBOHIMASINA"
"w668268581",5,0,0,9,6,1,340,328,7.37853315991476,NA,NA,NA,NA,NA,NA,62.8898951430508,668268581,7442.635,"TSARATANANA_AMBOHIMASINA"
"w668268582",6,0,0,7,6,3,371.6,363,25.5017559697304,NA,NA,NA,NA,NA,NA,66.9433358869813,668268582,5582.863,"TSARATANANA_AMBOHIMASINA"
"w668268583",4,0,0,5,7,1,379.333333333333,384,26.9473678192477,NA,NA,NA,NA,NA,NA,71.1574652358911,668268583,6550.736,"TSARATANANA_AMBOHIMASINA"
"w668270651",7,0,1,2,3,5,338,335,24.6477335010721,NA,NA,NA,NA,NA,NA,92.4011388807525,668270651,2146.88,"TSARATANANA_MAROFOTOTRA"
"w668273427",6,0,1,5,2,9,350.4,294,5.67337200518465,NA,NA,NA,NA,NA,NA,31.9443897002815,668273427,2777.339,"TSARATANANA_MAROFOTOTRA"
"w668275395",8,1,1,6,3,10,290.4,280,21.6487339929713,12,6,3,181,181,23.2933497693747,64.5003292636497,668275395,6456.112,"TSARATANANA_MAROFOTOTRA"
"w668275396",6,0,1,5,3,10,350.75,349,19.4054366230236,NA,NA,NA,NA,NA,NA,61.1693972970481,668275396,2765.865,"TSARATANANA_MAROFOTOTRA"
"w668275404",5,1,0,3,6,3,412.333333333333,447,6.84262179783501,2,11,5,292,292,3.18336269858647,45.5881607297152,668275404,5776.281,"TSARATANANA_MAROFOTOTRA"
"w668275405",7,1,0,4,4,10,309.8,329,11.5638237753135,12,7,3,194,194,10.3925602568963,73.0723532837729,668275405,5506.273,"TSARATANANA_MAROFOTOTRA"
"w668278125",8,1,1,7,1,10,277.6,285,28.2386146507847,1,7,3,166,166,21.7138942417886,78.2111515898105,668278125,13751.419,"TSARATANANA_MAROFOTOTRA"
"w668278126",5,0,0,6,6,12,366.5,370,27.1294747101105,NA,NA,NA,NA,NA,NA,75.3364935699213,668278126,13544.391,"TSARATANANA_MAROFOTOTRA"
"w668402484",8,1,1,7,3,10,309.6,321,20.2128373420613,1,6,3,173,173,23.6499764876147,54.349238558499,668402484,9104.815,"TSARATANANA_MAROFOTOTRA"
"w668402490",5,0,0,5,6,10,373.75,360,18.4981239484542,NA,NA,NA,NA,NA,NA,77.3755608723756,668402490,6783.959,"TSARATANANA_MAROFOTOTRA"
"w668403290",6,2,1,6,6,10,286.25,307.5,18.3389034938285,2,7,5,174,174,14.7540192594647,50.3507639599156,668403290,25728.003,"ANTSINDRA_AMPITOMITA"
"w668405265",8,1,2,6,2,10,368.25,293.5,24.9305752256677,2,6,4,131,131,4.29997452422727,69.0363859338809,668405265,5793.603,"TSARATANANA_MAROFOTOTRA"
"w668407214",8,1,1,7,1,10,291.6,271,36.6571063473547,3,8,5,160,160,18.6098450323906,87.4139405955294,668407214,2213.325,"TSARATANANA_MAROFOTOTRA"
"w668407215",7,0,2,6,6,10,321,310.5,26.5342678646815,NA,NA,NA,NA,NA,NA,56.857322573372,668407215,3438.166,"TSARATANANA_MAROFOTOTRA"
"w668407218",6,0,1,5,6,10,357.5,363.5,19.1616745665395,NA,NA,NA,NA,NA,NA,65.1466437258002,668407218,6833.995,"ANTSINDRA_AMPITOMITA"
"w668408859",7,0,2,10,4,10,406.75,390,15.9707565578392,NA,NA,NA,NA,NA,NA,54.3661575119297,668408859,8334.909,"TSARATANANA_AMBODIRAFIA EST"
"w668408874",6,0,0,5,4,10,353,335,17.7059827463397,NA,NA,NA,NA,NA,NA,62.0833476977359,668408874,5277.305,"TSARATANANA_AMBODIRAFIA EST"
"w668408875",7,1,2,4,2,9,346.666666666667,322,16.0399060649928,12,6,3,174,174,7.00544722230869,85.5958646624968,668408875,3218.34,"TSARATANANA_AMBODIRAFIA EST"
"w668409298",5,0,1,5,5,11,354.25,342.5,17.7944395325587,NA,NA,NA,NA,NA,NA,55.6484020494995,668409298,3008.637,"TSARATANANA_AMBODIRAFIA EST"
"w668409301",6,0,1,6,4,12,299.75,306.5,16.225011364526,NA,NA,NA,NA,NA,NA,65.9948012521481,668409301,4694.812,"TSARATANANA_AMBODIRAFIA EST"
"w668411437",8,1,1,7,6,9,304,320,8.45831200777437,1,8,3,196,196,14.1862481195422,66.7406864897059,668411437,2689.749,"TSARATANANA_AMBODIRAFIA EST"
"w668411439",5,0,0,5,5,11,375.25,370,24.6789042410165,NA,NA,NA,NA,NA,NA,90.7695217338763,668411439,15937.838,"TSARATANANA_AMBODIRAFIA EST"
"w668411452",6,0,0,6,6,1,347.4,334,18.9612181256787,NA,NA,NA,NA,NA,NA,63.258175322599,668411452,8694.23,"TSARATANANA_AMBODIRAFIA EST"
"w668411459",6,0,1,5,6,1,352.75,360,19.0284224699764,NA,NA,NA,NA,NA,NA,58.9979782529468,668411459,9237.555,"TSARATANANA_AMBODIRAFIA EST"
"w668413777",8,0,2,6,6,10,275,244,22.3725340811967,NA,NA,NA,NA,NA,NA,45.0322392995182,668413777,32358.987,"TSARATANANA_AMBODIRAFIA EST"
"w668413779",6,0,1,6,5,11,364.75,383.5,20.2297864416769,NA,NA,NA,NA,NA,NA,80.620692481388,668413779,2865.755,"TSARATANANA_AMBODIRAFIA EST"
"w668413781",5,0,0,6,6,2,363,356,22.8848430046539,NA,NA,NA,NA,NA,NA,78.814931174801,668413781,8927.733,"TSARATANANA_AMBODIRAFIA EST"
"w668413782",8,1,1,6,1,10,283,272,30.2085161742673,2,6,4,147,147,21.444824038955,81.8986111362035,668413782,11710.059,"TSARATANANA_AMBODIRAFIA EST"
"w668413788",8,0,2,11,6,12,289.666666666667,282,14.8901255194512,NA,NA,NA,NA,NA,NA,46.7438725164578,668413788,7785.201,"TSARATANANA_AMBODIRAFIA EST"
"w668447939",6,1,0,5,6,1,321,366,20.0473965325364,11,6,3,202,202,24.2031594000876,56.8512051999314,668447939,15272.913,"TSARATANANA_AMBODIRAFIA EST"
"w668447940",6,0,1,4,6,11,356,349,7.43465070026326,NA,NA,NA,NA,NA,NA,32.8482932983609,668447940,2382.544,"TSARATANANA_AMBODIRAFIA EST"
"w668447941",6,0,2,5,4,10,368.5,349.5,19.3412087441223,NA,NA,NA,NA,NA,NA,62.3855394712115,668447941,12361.123,"TSARATANANA_AMBODIRAFIA EST"
"w668447961",7,0,1,8,6,3,316.333333333333,310,38.7713476348865,NA,NA,NA,NA,NA,NA,97.4288074677221,668447961,2306.299,"TSARATANANA_AMBODIRAFIA EST"
"w668447962",5,0,0,7,7,1,375.25,377.5,15.2433348668936,NA,NA,NA,NA,NA,NA,87.7865486534869,668447962,20555.351,"TSARATANANA_AMBODIRAFIA EST"
"w668447963",7,1,2,4,1,9,285.75,296.5,7.234550494226,12,8,4,266,266,4.88756941613067,29.9814529168811,668447963,2485.583,"TSARATANANA_AMBODIRAFIA EST"
"w668455993",6,0,0,3,4,9,365.8,335,21.5811948264586,NA,NA,NA,NA,NA,NA,100,668455993,2433.429,"TSARATANANA_AMBODIRAFIA EST"
"w668456004",7,0,2,8,6,11,331.5,317.5,11.4215274002737,NA,NA,NA,NA,NA,NA,67.8417341003887,668456004,2413.559,"TSARATANANA_AMBODIRAFIA EST"
"w668456321",8,2,1,7,2,10,241.5,234.5,13.2437788687766,2,7,4,148.5,148.5,4.47992704137779,45.8383108390501,668456321,4580.942,"TSARATANANA_AMBODIRAFIA EST"
"w668456327",6,0,1,7,3,10,318.75,285,16.7748808144271,NA,NA,NA,NA,NA,NA,72.8218440819239,668456327,2645.919,"TSARATANANA_AMBODIRAFIA EST"
"w668459101",5,0,2,4,4,12,346.666666666667,349,9.9617340770099,NA,NA,NA,NA,NA,NA,45.1452732454775,668459101,5045.005,"TSARATANANA_MAROFOTOTRA"
"w668459110",5,0,1,6,6,12,363,383,7.33090878844612,NA,NA,NA,NA,NA,NA,78.6591758779563,668459110,3986.702,"TSARATANANA_MAROFOTOTRA"
"w668460590",7,0,1,5,2,10,314.2,300,9.5889775964116,NA,NA,NA,NA,NA,NA,49.2980040449946,668460590,3804.9,"TSARATANANA_MAROFOTOTRA"
"w668460591",7,1,1,6,1,10,289.75,307,16.8434526200386,1,7,5,180,180,10.2054310286038,62.8295827689106,668460591,4937.227,"TSARATANANA_MAROFOTOTRA"
"w668460608",8,1,1,5,1,9,280.4,292,9.04944367591189,1,6,3,173,173,3.5925904674189,35.045590142046,668460608,9621.814,"TSARATANANA_MAROFOTOTRA"
"w668462942",7,2,0,5,2,9,274.6,280,26.1416446561309,2,7,4,157,157,11.379872302532,79.9415050435741,668462942,3066.734,"TSARATANANA_AMBODIRAFIA EST"
"w668464838",8,0,3,7,1,10,277.8,278,17.2592136614068,NA,NA,NA,NA,NA,NA,50.2452377627459,668464838,4995.749,"TSARATANANA_AMBODIRAFIA EST"
"w668467564",5,0,0,6,6,11,372,370.5,25.6876220071446,NA,NA,NA,NA,NA,NA,87.0263067596019,668467564,3854.872,"TSARATANANA_AMBODIRAFIA EST"
"w668467569",5,0,0,6,6,11,363,349,23.9348713981769,NA,NA,NA,NA,NA,NA,68.0921394459504,668467569,5325.444,"TSARATANANA_AMBODIRAFIA EST"
"w668467575",9,0,4,6,1,9,251.5,224,8.15389099196552,NA,NA,NA,NA,NA,NA,72.3409019111164,668467575,2754.097,"TSARATANANA_AMBODIRAFIA EST"
"w668470160",6,0,0,5,5,9,361.8,370,20.9552576926283,NA,NA,NA,NA,NA,NA,78.7416342156558,668470160,8584.088,"TSARATANANA_SANDRASATY"
"w668470171",7,0,2,6,4,10,304,311,28.9081509518973,NA,NA,NA,NA,NA,NA,89.0977887629744,668470171,3373.188,"TSARATANANA_SANDRASATY"
"w668473498",6,1,1,6,1,11,282.5,310,14.7866061416639,11,5,2,187,187,10.118960731066,62.3289432826163,668473498,10762.062,"TSARATANANA_MAROFOTOTRA"
"w668473508",6,0,0,4,6,12,347.6,363,20.3762946633196,NA,NA,NA,NA,NA,NA,68.541775434684,668473508,4179.588,"TSARATANANA_MAROFOTOTRA"
"w668473509",6,1,0,3,1,9,324.75,360,21.6256464115516,1,9,6,229,229,22.9826280717512,88.3719723146056,668473509,2853.147,"TSARATANANA_MAROFOTOTRA"
"w668473511",5,0,1,7,6,11,349.333333333333,363,6.88034235465131,NA,NA,NA,NA,NA,NA,38.7238554590359,668473511,2695.824,"TSARATANANA_MAROFOTOTRA"
"w668475229",6,1,0,5,7,3,286.25,272.5,15.0973835368043,11,9,4,299,299,16.8219992434097,69.9643064946047,668475229,2594.646,"TSARATANANA_MAROFOTOTRA"
"w668475246",10,2,2,1,6,2,221.6,210,15.9764821565698,2,7,4,167,167,9.27065866660003,41.2685595313926,668475246,8816.676,"TSARATANANA_MAROFOTOTRA"
"w668475247",4,0,0,5,3,10,373.5,373,13.2433577686808,NA,NA,NA,NA,NA,NA,54.2079970508669,668475247,10337.614,"TSARATANANA_MAROFOTOTRA"
"w668477670",5,1,0,7,7,4,328.5,335.5,19.5798368957737,2,7,4,159,159,6.67817984003194,69.4312307693575,668477670,4734.704,"TSARATANANA_MAROFOTOTRA"
"w668481072",8,0,2,5,12,8,295.6,293,18.4991492242399,NA,NA,NA,NA,NA,NA,75.5366763237378,668481072,6971.679,"TSARATANANA_MAROFOTOTRA"
"w668481078",7,0,1,6,1,1,313.6,321,15.4138329046293,NA,NA,NA,NA,NA,NA,80.0890643732773,668481078,3147.612,"TSARATANANA_MAROFOTOTRA"
"w668481079",5,0,1,6,3,10,398,272,17.8885355771861,NA,NA,NA,NA,NA,NA,83.6158973308244,668481079,3051.017,"TSARATANANA_MAROFOTOTRA"
"w668601545",6,0,0,3,2,9,357.6,369,19.8816977635822,NA,NA,NA,NA,NA,NA,64.5169469375563,668601545,4690.127,"TSARATANANA_MAROFOTOTRA"
"w668601546",4,0,2,12,3,10,541,541,11.2729960698313,NA,NA,NA,NA,NA,NA,57.6146869350284,668601546,2300.005,"TSARATANANA_MAROFOTOTRA"
"w668601551",6,0,0,5,5,10,357.4,370,24.995496845611,NA,NA,NA,NA,NA,NA,85.133049946677,668601551,4300.206,"TSARATANANA_MAROFOTOTRA"
"w668601552",6,0,0,7,7,9,360,363,14.8162785807267,NA,NA,NA,NA,NA,NA,78.1747283776624,668601552,7128.843,"TSARATANANA_MAROFOTOTRA"
"w668602474",5,0,1,6,3,10,394.5,397.5,16.6193300421535,NA,NA,NA,NA,NA,NA,71.0185047045734,668602474,2407.806,"TSARATANANA_MAROFOTOTRA"
"w668603790",6,0,1,3,7,11,408.75,290,17.9526415522063,NA,NA,NA,NA,NA,NA,68.3898228370612,668603790,2205.49,"TSARATANANA_AMBODIRAFIA EST"
"w668605682",8,0,2,5,3,11,318.2,335,22.773677254117,NA,NA,NA,NA,NA,NA,97.6934163319481,668605682,2029.317,"TSARATANANA_AMBODIRAFIA EST"
"w668605688",8,2,0,6,6,10,241.2,223,15.5184426136073,2,7,4,166.5,166.5,9.03895022522394,50.2040404172252,668605688,3305.697,"TSARATANANA_AMBODIRAFIA EST"
"w668605690",7,1,1,2,4,11,313.75,293,22.7612548054553,2,7,4,160,160,7.55341416059826,95.8289018968422,668605690,2625.416,"TSARATANANA_AMBODIRAFIA EST"
"w668605691",7,0,1,5,4,11,351.6,348,19.5589476364568,NA,NA,NA,NA,NA,NA,76.8053175514582,668605691,4407.611,"TSARATANANA_AMBODIRAFIA EST"
"w668612877",6,0,1,4,2,8,353,300,32.4786789402098,NA,NA,NA,NA,NA,NA,96.0435566138405,668612877,2454.338,"AMBOHIMIERA_AMBOHIMILANJA"
"w668612880",7,1,1,6,6,7,329.75,321.5,3.8167262630237,12,11,6,321,321,4.21293222843732,32.6321865539476,668612880,8473.394,"AMBOHIMIERA_AMBOHIMILANJA"
"w668612887",6,0,0,3,3,9,365.6,355,9.57974798138542,NA,NA,NA,NA,NA,NA,54.4807875505846,668612887,2994.637,"AMBOHIMIERA_AMBOHIMILANJA"
"w668612888",5,0,1,3,4,12,473.333333333333,412,7.00636583063721,NA,NA,NA,NA,NA,NA,62.2024114260853,668612888,2562.785,"AMBOHIMIERA_AMBOHIMILANJA"
"w668655626",6,0,0,4,4,11,365.6,355,18.2276763302572,NA,NA,NA,NA,NA,NA,67.7349019273515,668655626,2661.528,"TSARATANANA_SANDRAKELY"
"w668655627",8,0,2,5,6,9,329,342,20.7568496560928,NA,NA,NA,NA,NA,NA,81.5572398644669,668655627,6246.149,"TSARATANANA_SANDRAKELY"
"w668655629",7,1,0,5,5,10,300,349,25.8508828852206,11,6,2,216,216,19.664879621663,55.603184953749,668655629,37579.195,"TSARATANANA_SANDRAKELY"
"w668655654",4,0,0,4,2,10,498.333333333333,329,24.3248030064201,NA,NA,NA,NA,NA,NA,83.2533005410581,668655654,4927.197,"TSARATANANA_SANDRAKELY"
"w668655668",4,0,0,6,5,9,443.5,416,25.3146516585037,NA,NA,NA,NA,NA,NA,81.8648823500608,668655668,2550.683,"TSARATANANA_SANDRAKELY"
"w668658201",4,0,0,5,1,9,451.333333333333,510,10.5607849594902,NA,NA,NA,NA,NA,NA,68.4147944924551,668658201,4931.78,"TSARATANANA_SANDRAKELY"
"w668658204",6,0,0,5,5,9,341.8,350,20.1104946199683,NA,NA,NA,NA,NA,NA,87.4010566274486,668658204,4118.674,"TSARATANANA_SANDRAKELY"
"w668658215",9,2,1,4,4,10,274.8,273,21.12082022907,1,6,4,163.5,163.5,19.6166109755694,85.3394506809188,668658215,11452.393,"TSARATANANA_SANDRAKELY"
"w668659695",6,0,0,5,5,9,371.4,398,14.927938480098,NA,NA,NA,NA,NA,NA,73.3504033963544,668659695,9196.449,"TSARATANANA_AMBODIMANGA OUEST"
"w668659707",6,0,2,6,6,4,287.75,307,14.0718622610775,NA,NA,NA,NA,NA,NA,61.0722774493366,668659707,9551.178,"TSARATANANA_SANDRAKELY"
"w668659712",7,1,0,1,6,9,329.2,321,10.1416119176698,12,10,3,279,279,4.89618264532105,61.7171486158202,668659712,4445.051,"TSARATANANA_SANDRAKELY"
"w668659716",8,2,0,3,12,9,275,266,20.5928494218838,2,7,4,159.5,159.5,11.9292943250165,88.9741173564544,668659716,4043.297,"TSARATANANA_SANDRAKELY"
