"full_id","num_season","year_2season","num_inactive","start_month_mode_seasonPrim","end_month_mode_seasonPrim","peak_month_mode_seasonPrim","dur_day_mean_seasonPrim","dur_day_median_seasonPrim","amp_mean_seasonPrim","start_month_mode_seasonSec","end_month_mode_seasonSec","peak_month_mode_seasonSec","dur_day_mean_seasonSec","dur_day_median_seasonSec","amp_mean_seasonSec","perc_max","osm_id","rcf_superficie","comm_fkt"
"w673618945",6,0,0,4,4,9,360.4,385,11.5062195814265,NA,NA,NA,NA,NA,NA,60.7885301539927,673618945,4061.492,"AMBOHIMIERA_ANDEMAKA NORD"
"w673618953",6,0,1,6,6,9,368,376.5,13.630013403313,NA,NA,NA,NA,NA,NA,71.1462409688502,673618953,5680.672,"AMBOHIMIERA_ANDEMAKA NORD"
"w673618957",5,0,0,6,5,10,378.75,383.5,19.0796089885458,NA,NA,NA,NA,NA,NA,73.8951831072578,673618957,3780.227,"AMBOHIMIERA_ANDEMAKA NORD"
"w673618958",6,0,2,4,3,9,349.25,349,23.1452083576261,NA,NA,NA,NA,NA,NA,73.4198776556691,673618958,3166.123,"AMBOHIMIERA_ANDEMAKA NORD"
"w673618959",6,0,1,5,5,12,349,363,13.0045244195312,NA,NA,NA,NA,NA,NA,83.2946489382097,673618959,2490.181,"AMBOHIMIERA_ANDEMAKA NORD"
"w673618960",7,1,1,4,5,9,305.25,307.5,3.44836210500064,1,8,5,223,223,2.75603242196459,88.3697799539457,673618960,2392.396,"AMBOHIMIERA_ANDEMAKA NORD"
"w673672334",7,0,1,6,2,9,312.8,336,13.3969193521528,NA,NA,NA,NA,NA,NA,70.7849387626863,673672334,5297.832,"TSARATANANA_ANTARALAVA"
"w673672371",5,0,0,6,6,10,364.6,336,16.3540793429622,NA,NA,NA,NA,NA,NA,67.7285994445212,673672371,4322.757,"TSARATANANA_ANTARALAVA"
"w673672378",6,1,0,5,5,9,328.25,335.5,12.633847788519,1,7,5,531,531,5.29052885248319,74.1455150683928,673672378,3124.965,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w673675134",8,1,2,5,3,9,280.75,300,16.5506980352252,11,5,2,203,203,10.8559785233345,81.3504201021898,673675134,2145.224,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w673692257",6,0,0,5,6,10,358.8,335,19.4914117704753,NA,NA,NA,NA,NA,NA,78.0913001733683,673692257,15810.853,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w673692264",5,0,0,5,5,11,370,376.5,49.4195807107388,NA,NA,NA,NA,NA,NA,97.176709173678,673692264,2879.87,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w673694111",5,0,0,4,4,11,373.25,376.5,12.9471815504317,NA,NA,NA,NA,NA,NA,53.2763838005942,673694111,8934.803,"TSARATANANA_AMBOHITSARA I"
"w673694112",6,0,1,7,7,9,355.75,366.5,9.23507967674243,NA,NA,NA,NA,NA,NA,43.5100879446076,673694112,9450.327,"TSARATANANA_AMBOHITSARA I"
"w673697997",4,0,0,5,5,12,489.333333333333,370,26.1553369747107,NA,NA,NA,NA,NA,NA,62.3151726311787,673697997,14370.301,"TSARATANANA_AMBOHITSARA I"
"w673698695",8,1,1,8,2,11,283.4,273,22.5831503439728,1,8,5,208,208,27.1220574931377,73.4695163438917,673698695,3020.009,"TSARATANANA_SAHOFIKA"
"w673700568",6,2,0,3,4,10,284.5,251.5,11.1300470232976,1,7,4,232.5,232.5,8.42171185218586,58.449961481569,673700568,2843.418,"TSARATANANA_SAHOFIKA"
"w673700570",5,0,0,4,5,10,377,380,17.1198234570078,NA,NA,NA,NA,NA,NA,76.5824183959332,673700570,2025.165,"TSARATANANA_SAHOFIKA"
"w673700575",7,0,1,6,6,10,335.2,363,39.926811717629,NA,NA,NA,NA,NA,NA,57.7377213237635,673700575,5747.25,"TSARATANANA_SAHOFIKA"
"w673702047",5,0,2,7,12,8,343.5,285.5,21.1876544674493,NA,NA,NA,NA,NA,NA,84.3976055458201,673702047,3048.422,"TSARATANANA_SAHOFIKA"
"w673702048",8,1,2,5,1,10,287.4,300,36.3677512495551,1,6,4,154,154,18.1494028846556,76.0190518485042,673702048,2357.663,"TSARATANANA_SAHOFIKA"
"w673717927",6,0,1,5,5,10,342.25,360.5,16.7316375209839,NA,NA,NA,NA,NA,NA,77.8475421679373,673717927,9819.214,"TSARATANANA_AMBODIGOAVY"
"w673793692",7,1,0,3,3,8,354.4,363,17.2592418079146,1,6,3,154,154,3.98282394413359,84.4766733653302,673793692,2922.578,"AMBOHIMIERA_ANDEMAKA NORD"
"w673793695",6,0,0,5,5,12,359,364,14.6889909058806,NA,NA,NA,NA,NA,NA,69.1320792170881,673793695,11406.188,"AMBOHIMIERA_ANDEMAKA NORD"
"w673795417",7,1,3,5,12,9,277.5,262,6.17877294750647,12,6,2,174,174,4.90763898777992,44.7509224441627,673795417,4780.762,"AMBOHIMIERA_ANDEMAKA NORD"
"w673795418",6,0,1,4,8,12,354.25,352.5,15.9202375290443,NA,NA,NA,NA,NA,NA,67.0262437305617,673795418,2734.934,"AMBOHIMIERA_ANDEMAKA NORD"
"w673795419",7,0,2,4,5,12,331.5,325,15.9216603392057,NA,NA,NA,NA,NA,NA,58.6421406014566,673795419,2950.936,"AMBOHIMIERA_ANDEMAKA NORD"
"w673795421",7,0,3,3,1,10,317.25,331,21.2335586284796,NA,NA,NA,NA,NA,NA,86.3139774684525,673795421,4506.295,"AMBOHIMIERA_ANDEMAKA NORD"
"w673795422",7,0,2,5,6,10,348.75,369.5,22.8876685706726,NA,NA,NA,NA,NA,NA,108.38142669754,673795422,3464.529,"AMBOHIMIERA_ANDEMAKA NORD"
"w673798027",6,1,1,3,12,9,298,275.5,13.7339166911783,12,6,3,188,188,11.4583489439788,51.4651777045322,673798027,2001.335,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w673798698",5,0,0,4,1,9,354.4,320,39.961246614522,NA,NA,NA,NA,NA,NA,100.000007794578,673798698,2103.534,"AMBOHIMIERA_ANDEMAKA NORD"
"w673798702",6,0,0,4,2,12,370,342,19.3146905428414,NA,NA,NA,NA,NA,NA,78.9605108702304,673798702,2549.21,"AMBOHIMIERA_ANDEMAKA NORD"
"w673798703",9,3,0,5,7,10,252.6,203,35.4035566072657,2,6,4,196.666666666667,202,31.5049140632709,92.8819171545234,673798703,5177.579,"AMBOHIMIERA_ANDEMAKA NORD"
"w673798704",7,1,1,7,3,10,299.75,307,40.1326745033287,2,7,5,160,160,9.88784291693587,86.002171559462,673798704,6293.369,"AMBOHIMIERA_ANDEMAKA NORD"
"w673798706",6,0,0,5,2,10,339.4,294,23.9051980201824,NA,NA,NA,NA,NA,NA,75.7460948588879,673798706,2083.343,"AMBOHIMIERA_ANDEMAKA NORD"
"w673798707",9,1,2,6,2,10,296.2,286,44.0642321111324,2,7,5,152,152,12.1718073129015,94.8120447158129,673798707,2289.671,"AMBOHIMIERA_ANDEMAKA NORD"
"w673799370",6,0,1,4,5,11,360.4,307,13.8389243907032,NA,NA,NA,NA,NA,NA,68.0997043415435,673799370,2278.913,"AMBOHIMIERA_SAHALALONA"
"w673799371",7,1,0,6,6,12,326.6,370,22.2230845064114,2,8,4,195,195,8.44366915299738,83.5402928323373,673799371,6859.642,"AMBOHIMIERA_SAHALALONA"
"w673799372",6,0,1,3,2,9,316,339,7.22698407249168,NA,NA,NA,NA,NA,NA,49.2340550937556,673799372,2008.84,"AMBOHIMIERA_ANDEMAKA NORD"
"w673799373",9,3,0,4,1,10,266.2,285,20.4659117940639,1,6,4,183.333333333333,174,16.623802339741,65.8892516279104,673799373,5969.401,"AMBOHIMIERA_ANDEMAKA NORD"
"w673803377",6,0,0,3,1,9,361.4,335,26.6126110092101,NA,NA,NA,NA,NA,NA,90.2427902707565,673803377,6163.213,"AMBOHIMIERA_SAHALALONA"
"w673803404",6,0,1,6,1,9,354,362,36.241529255998,NA,NA,NA,NA,NA,NA,96.7403824568867,673803404,2125.039,"AMBOHIMIERA_SAHALALONA"
"w673803406",6,0,1,2,2,9,352,352,28.8087700563614,NA,NA,NA,NA,NA,NA,74.7915874892237,673803406,4334.759,"AMBOHIMIERA_SAHALALONA"
"w673803563",5,0,0,4,6,9,380.25,362.5,15.8115361226707,NA,NA,NA,NA,NA,NA,68.4540605623745,673803563,3450.37,"ANDRORANGAVOLA_ANIVORANO"
"w673803572",6,0,0,6,6,12,371.4,363,30.9804797270508,NA,NA,NA,NA,NA,NA,77.2727224551064,673803572,9627.819,"ANDRORANGAVOLA_ANIVORANO"
"w673803592",6,0,0,6,6,12,356,383,10.3650770203522,NA,NA,NA,NA,NA,NA,47.182288158722,673803592,9258.401,"ANDRORANGAVOLA_ANIVORANO"
"w673803596",6,0,2,6,7,1,317.5,307,13.0503355119104,NA,NA,NA,NA,NA,NA,93.2482121515046,673803596,2187.762,"ANDRORANGAVOLA_MAHASOA"
"w673808963",6,0,1,5,1,9,342.5,374.5,21.0455238089761,NA,NA,NA,NA,NA,NA,69.7442374148158,673808963,3981.372,"AMBOHIMIERA_SAHALALONA"
"w673808974",6,0,1,5,2,9,431.25,353,29.9189827176419,NA,NA,NA,NA,NA,NA,100,673808974,2565.349,"AMBOHIMIERA_SAHALALONA"
"w673809082",5,0,0,6,6,1,366.75,367,22.5593038763977,NA,NA,NA,NA,NA,NA,57.2282659268239,673809082,136229.672,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673809085",5,0,0,7,6,9,375,373,23.1160996140908,NA,NA,NA,NA,NA,NA,68.1828101218929,673809085,17548.437,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673809097",4,0,0,6,6,1,375.25,373.5,28.073542618168,NA,NA,NA,NA,NA,NA,81.2221955696262,673809097,11243.295,"ANDRORANGAVOLA_ANIVORANO"
"w673809098",6,0,0,5,4,11,357.6,342,21.6094449768348,NA,NA,NA,NA,NA,NA,83.857605778765,673809098,2743.96,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673811017",8,2,0,6,12,11,278.8,244,28.990565697423,12,6,3,184.5,184.5,15.7370518386823,94.1180670278571,673811017,2793.54,"AMBOHIMIERA_SAHALALONA"
"w673811018",6,0,0,6,6,11,344.6,363,18.7393834107469,NA,NA,NA,NA,NA,NA,76.348589821645,673811018,28091.219,"AMBOHIMIERA_SAHALALONA"
"w673811036",5,0,0,4,7,10,387.25,386.5,22.9422348016932,NA,NA,NA,NA,NA,NA,73.4354256713903,673811036,10038.981,"AMBOHIMIERA_SAHALALONA"
"w673811061",6,0,1,6,6,11,324.75,331.5,8.74518519698465,NA,NA,NA,NA,NA,NA,44.9628570457687,673811061,4346.552,"AMBOHIMIERA_SAHALALONA"
"w673811068",8,2,0,6,1,10,273.6,209,37.9610381831416,1,6,3,167,167,29.8356969667188,57.7547568616916,673811068,29038.867,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673811069",10,3,1,6,1,10,248.4,202,38.9146659532808,1,6,4,166.333333333333,167,29.1273891451788,56.5678569746252,673811069,18034.625,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673811070",9,3,0,6,1,10,272.4,202,26.608707793964,1,6,3,168.666666666667,167,27.2002843974883,61.5060239914814,673811070,37773.574,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673811071",5,0,0,5,5,1,382.25,373.5,15.3692414182748,NA,NA,NA,NA,NA,NA,71.0110115678918,673811071,11904.935,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673811258",8,0,2,6,2,10,295.6,271,8.18596241994692,NA,NA,NA,NA,NA,NA,44.1513069369808,673811258,3058.528,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673814151",6,0,1,6,7,12,350.5,352.5,20.6112824016415,NA,NA,NA,NA,NA,NA,81.235794705137,673814151,16683.038,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673815660",8,2,1,6,6,10,301.6,301,39.6655018802799,1,6,4,190.5,190.5,29.8135357378839,99.4539729312579,673815660,3141.003,"AMBOHIMIERA_SAHALALONA"
"w673815662",7,1,1,4,2,10,359.5,310,28.9395982874548,12,6,3,160,160,9.40226445653426,91.6780476050572,673815662,2010.215,"AMBOHIMIERA_SAHALALONA"
"w673815664",8,3,0,7,7,10,270.2,194,38.1781528016939,1,6,3,170,168,34.1187528715194,93.1301955995265,673815664,5661.868,"AMBOHIMIERA_SAHALALONA"
"w673815666",5,0,0,6,6,11,464.5,373,19.2426809711912,NA,NA,NA,NA,NA,NA,69.8664911152129,673815666,16228.695,"AMBOHIMIERA_SAHALALONA"
"w673815667",8,0,2,10,6,2,322.4,336,19.335088009814,NA,NA,NA,NA,NA,NA,97.9115412242392,673815667,8307.2,"AMBOHIMIERA_SAHALALONA"
"w673815668",7,0,2,5,6,9,334.75,356.5,22.5671947637956,NA,NA,NA,NA,NA,NA,81.4566122583431,673815668,9181.714,"AMBOHIMIERA_SAHALALONA"
"w673815678",6,0,2,7,4,11,377.333333333333,293,12.5055878113739,NA,NA,NA,NA,NA,NA,109.462957184334,673815678,2053.454,"AMBOHIMIERA_SAHALALONA"
"w673815680",7,0,2,6,6,11,298.4,314,25.7108622001913,NA,NA,NA,NA,NA,NA,80.2871303718146,673815680,3172.145,"AMBOHIMIERA_SAHALALONA"
"w673815955",6,0,1,6,5,1,330,325,21.4528449100182,NA,NA,NA,NA,NA,NA,92.7772864433072,673815955,8340.338,"TSARATANANA_AMBATOHARANANA"
"w673816871",6,0,1,6,6,12,375.8,342,26.9669075759131,NA,NA,NA,NA,NA,NA,93.4511521303813,673816871,2100.915,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673816894",5,0,1,6,6,10,386.666666666667,385,17.4007132550777,NA,NA,NA,NA,NA,NA,56.7660538082483,673816894,2706.73,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673816896",5,0,1,6,6,1,350.75,356,21.976625795454,NA,NA,NA,NA,NA,NA,68.3208484017726,673816896,4332.112,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673816916",5,0,0,6,8,12,373.75,370.5,24.501321712191,NA,NA,NA,NA,NA,NA,55.1174566599503,673816916,14065.12,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673816928",8,0,3,8,9,4,324.75,304,7.13803823132367,NA,NA,NA,NA,NA,NA,50.7147953468976,673816928,3688.163,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673816939",6,0,0,7,7,11,343.4,362,32.0611997177051,NA,NA,NA,NA,NA,NA,69.3854373422585,673816939,13059.735,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673821676",7,0,2,6,5,10,324.75,335.5,7.96379874029353,NA,NA,NA,NA,NA,NA,37.6992542661324,673821676,22061.165,"TSARATANANA_AMBATOHARANANA"
"w673822562",7,2,0,6,12,11,277.25,289.5,23.5588455505434,12,6,3,180.5,180.5,14.2823963476365,107.363380998219,673822562,2042.277,"AMBOHIMIERA_SAHALALONA"
"w673822575",7,1,0,6,12,8,334.8,335,49.0916048061797,1,6,4,161,161,20.6898241495709,98.7201614334216,673822575,2515.966,"AMBOHIMIERA_SAHALALONA"
"w673822576",6,1,0,5,12,9,305,307.5,48.8867585669522,12,6,3,181,181,49.5072566846641,91.1821091535647,673822576,2864.141,"AMBOHIMIERA_SAHALALONA"
"w673822585",6,0,1,5,5,10,333.6,335,29.521438589841,NA,NA,NA,NA,NA,NA,100,673822585,3391.806,"AMBOHIMIERA_SAHALALONA"
"w673822625",7,1,0,1,4,9,341,343,22.0269823308937,12,6,3,180,180,7.45514633139786,76.7843313087786,673822625,2883.597,"ANDRORANGAVOLA_MAHASOA"
"w673822627",7,0,1,5,5,2,326.6,335,18.0978828771285,NA,NA,NA,NA,NA,NA,64.6538486232686,673822627,5860.112,"ANDRORANGAVOLA_MAHASOA"
"w673822642",6,0,1,5,2,9,342,349,20.2639487122125,NA,NA,NA,NA,NA,NA,66.3963405633452,673822642,15175.171,"ANDRORANGAVOLA_MAHASOA"
"w673822643",6,0,1,3,4,12,340.5,345.5,20.5000063488859,NA,NA,NA,NA,NA,NA,96.5860662166582,673822643,2537.582,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673822644",5,0,0,6,6,11,370,377,23.0044752619259,NA,NA,NA,NA,NA,NA,72.3852987000411,673822644,9810.31,"ANDRORANGAVOLA_MAHASOA"
"w673822646",6,0,0,6,6,1,380,391,31.5986040603714,NA,NA,NA,NA,NA,NA,99.7715450456239,673822646,2589.761,"ANDRORANGAVOLA_ANDRORANGAVOLA"
"w673823166",6,0,0,5,5,9,377,369,28.2579143142254,NA,NA,NA,NA,NA,NA,96.033781196309,673823166,3321.667,"TSARATANANA_ANALAMARINA"
"w673823917",9,2,1,6,6,10,279.2,300,44.5671084016751,1,6,3,166.5,166.5,34.6412860889074,83.7952071074581,673823917,4704.326,"ANDRORANGAVOLA_MAHASOA"
"w673823918",7,0,2,5,5,8,305.8,313,12.1451578994447,NA,NA,NA,NA,NA,NA,66.172107422518,673823918,6257.068,"ANDRORANGAVOLA_MAHASOA"
"w673823922",5,0,0,7,5,11,350.2,348,6.58037746350232,NA,NA,NA,NA,NA,NA,24.5502777085372,673823922,2344.162,"ANDRORANGAVOLA_MAHASOA"
"w673823923",7,0,1,7,7,11,305.6,348,47.3409014196969,NA,NA,NA,NA,NA,NA,95.5343717726563,673823923,2457.284,"ANDRORANGAVOLA_MAHASOA"
"w673823924",6,0,1,5,4,11,335.4,321,21.7494989488865,NA,NA,NA,NA,NA,NA,80.374613589637,673823924,2558.788,"ANDRORANGAVOLA_MAHASOA"
"w673823928",7,1,0,6,12,12,329.4,348,10.9817641409247,12,6,3,188,188,5.73581760394612,34.0292997534419,673823928,12857.661,"ANDRORANGAVOLA_MAHASOA"
"w673823929",8,0,2,6,2,10,311.4,343,10.4708020701982,NA,NA,NA,NA,NA,NA,57.2128048749686,673823929,6390.236,"ANDRORANGAVOLA_MAHASOA"
"w673823944",5,0,1,6,7,11,379,391,21.2090536880244,NA,NA,NA,NA,NA,NA,82.4227066580735,673823944,4192.474,"ANDRORANGAVOLA_MAHASOA"
"w673827407",6,0,0,6,6,10,331,349,10.5872591262975,NA,NA,NA,NA,NA,NA,74.0325493349998,673827407,2008.27,"ANDRORANGAVOLA_MAHASOA"
"w673827421",9,0,2,5,1,10,290.2,307,22.6010410422408,NA,NA,NA,NA,NA,NA,72.5190128872158,673827421,4100.653,"ANDRORANGAVOLA_MAHASOA"
"w673827431",6,0,0,6,6,2,344.8,349,21.2428993614431,NA,NA,NA,NA,NA,NA,73.5109584419749,673827431,3134.237,"ANDRORANGAVOLA_MAHASOA"
"w673827861",8,0,3,6,1,10,285,255.5,27.091068840117,NA,NA,NA,NA,NA,NA,85.4406734270142,673827861,4186.624,"TSARATANANA_AMBATOHARANANA"
"w673827862",5,0,1,6,7,12,366.25,380.5,24.9349017341343,NA,NA,NA,NA,NA,NA,61.6608421307016,673827862,3539.604,"TSARATANANA_AMBATOHARANANA"
"w673827863",7,0,2,7,7,1,323,328,25.4322312315479,NA,NA,NA,NA,NA,NA,92.7180354308868,673827863,2163.341,"TSARATANANA_AMBATOHARANANA"
"w673827869",8,1,2,7,7,2,250.75,258,44.9882243408388,11,6,2,230,230,38.6877600289499,96.9682628910867,673827869,6091.488,"TSARATANANA_AMBOHITSARA I"
"w673827870",5,2,2,6,2,10,184.5,184.5,6.857842631127,2,7,4,198,198,4.0096033949409,20.5264096323827,673827870,5345.178,"TSARATANANA_AMBOHITSARA I"
"w673827871",6,0,0,6,6,1,342,363,35.4478830291425,NA,NA,NA,NA,NA,NA,77.7063896572943,673827871,4652.68,"TSARATANANA_AMBOHITSARA I"
"w673827872",5,0,0,7,6,1,374.2,370,42.6045672493436,NA,NA,NA,NA,NA,NA,83.955723007548,673827872,5928.75,"TSARATANANA_AMBOHITSARA I"
"w673827889",6,0,1,6,5,1,333.5,318,24.6321218009903,NA,NA,NA,NA,NA,NA,59.6219018530383,673827889,28784.294,"TSARATANANA_AMBODIMANGA EST"
"w673828160",8,2,0,6,3,10,303,329,34.4824217253865,1,6,4,156,156,18.8222081639933,82.771697524383,673828160,13452,"ANDRORANGAVOLA_MAHASOA"
"w673829589",6,0,0,3,4,10,367.2,363,56.4163461465856,NA,NA,NA,NA,NA,NA,93.8087973307637,673829589,50637.256,"AMBOHIMIERA_AMPANTSONA"
"w673829786",6,0,0,3,3,9,351.8,334,14.9212678812971,NA,NA,NA,NA,NA,NA,105.606961860217,673829786,4350.654,"AMBOHIMIERA_AMPANTSONA"
"w673830030",7,0,1,3,5,12,353,341,24.5602462317857,NA,NA,NA,NA,NA,NA,86.525823131867,673830030,23446.417,"AMBOHIMIERA_AMPANTSONA"
"w673835512",5,0,0,7,4,1,354,352,23.2775033664969,NA,NA,NA,NA,NA,NA,96.0102089763937,673835512,2364.669,"TSARATANANA_AMBOHITSARA I"
"w673835513",5,0,0,4,5,10,366.75,356,22.3153702829194,NA,NA,NA,NA,NA,NA,78.5036910621849,673835513,5526.015,"TSARATANANA_AMBOHITSARA I"
"w673835514",5,0,1,6,8,1,496.333333333333,413,22.6261956165859,NA,NA,NA,NA,NA,NA,79.8351326793151,673835514,3346.288,"TSARATANANA_AMBOHITSARA I"
"w673838844",7,1,1,6,6,1,300.25,313.5,12.4317331502952,12,7,3,216,216,5.51808046573406,42.1428305283217,673838844,19611.802,"TSARATANANA_AMBOHITSARA I"
"w673838845",5,0,0,4,6,11,375.5,381,28.7671672617296,NA,NA,NA,NA,NA,NA,71.8025800972143,673838845,21384.514,"TSARATANANA_AMBOHITSARA I"
"w673838846",7,0,1,6,5,1,314.166666666667,310.5,14.4899073963701,NA,NA,NA,NA,NA,NA,53.7228033186615,673838846,3711.647,"TSARATANANA_AMBOHITSARA I"
"w673838848",5,0,1,7,7,2,350.5,352,14.6991963475991,NA,NA,NA,NA,NA,NA,55.2920115134707,673838848,15107.521,"TSARATANANA_AMBOHITSARA I"
"w673838849",5,0,0,6,6,1,364.75,377,14.4879475781183,NA,NA,NA,NA,NA,NA,66.8950055500116,673838849,12751.685,"TSARATANANA_AMBODIMANGA EST"
"w673838850",6,1,1,5,5,11,300.4,342,17.5019127824372,11,7,3,229,229,12.1001434806559,67.2092078826677,673838850,3722.42,"TSARATANANA_AMBODIMANGA EST"
"w673857571",6,0,0,4,4,9,367.2,392,29.209138214385,NA,NA,NA,NA,NA,NA,96.1991354457217,673857571,6695.265,"AMBOHIMIERA_AMPANTSONA"
"w673857573",8,1,2,7,4,11,268.5,265,27.4290231218964,2,9,6,224,224,25.4320579071264,97.189546119504,673857573,4402.53,"AMBOHIMIERA_AMPANTSONA"
"w673857574",6,0,0,3,4,11,364.6,350,46.8807131427757,NA,NA,NA,NA,NA,NA,98.7707366733499,673857574,2314.25,"AMBOHIMIERA_AMPANTSONA"
"w673857576",7,0,1,3,3,12,338,356,24.1489437444185,NA,NA,NA,NA,NA,NA,92.9671633031782,673857576,5618.274,"AMBOHIMIERA_AMPANTSONA"
"w673857579",5,0,0,4,3,11,375.25,367.5,35.2250151759909,NA,NA,NA,NA,NA,NA,99.0059225990705,673857579,12220.215,"AMBOHIMIERA_AMPANTSONA"
"w673859331",7,0,1,4,4,10,344.8,336,32.0476781345731,NA,NA,NA,NA,NA,NA,95.0278972661411,673859331,8433.354,"AMBOHIMIERA_AMPANTSONA"
"w673859332",8,1,1,2,2,9,307.2,315,24.8755751340635,12,8,2,230,230,5.79877983485134,95.334831697414,673859332,2402.107,"AMBOHIMIERA_AMPANTSONA"
"w673859333",7,0,1,3,11,10,302.8,321,27.511042634135,NA,NA,NA,NA,NA,NA,91.3953718462624,673859333,6128.522,"AMBOHIMIERA_AMPANTSONA"
"w673859335",6,0,0,4,4,10,372.8,378,28.9180519680807,NA,NA,NA,NA,NA,NA,100,673859335,6815.627,"AMBOHIMIERA_AMPANTSONA"
"w673861535",5,0,0,5,5,1,364.4,371,13.6988153666351,NA,NA,NA,NA,NA,NA,64.0365281114403,673861535,9096.599,"AMBOHIMIERA_MAROFOTSY"
"w673865305",8,0,3,7,2,10,287,313,23.7343376809998,NA,NA,NA,NA,NA,NA,60.5764174361816,673865305,3486.807,"ANDRORANGAVOLA_MAHASOA"
"w673865307",7,0,1,7,6,4,291.4,299,9.21927140966733,NA,NA,NA,NA,NA,NA,46.519920615961,673865307,3208.742,"ANDRORANGAVOLA_MAHASOA"
"w673865320",6,0,3,4,7,9,349,355,11.435033374547,NA,NA,NA,NA,NA,NA,51.4476943738008,673865320,2104.067,"ANDRORANGAVOLA_MAHASOA"
"w673865322",7,1,0,5,6,10,334.8,341,13.6104158666991,12,6,3,161,161,9.3566348766295,58.0307785259932,673865322,2311.543,"ANDRORANGAVOLA_MAHASOA"
"w673868208",7,0,2,8,4,12,422,268,6.89579408850943,NA,NA,NA,NA,NA,NA,31.1588852334466,673868208,6015.487,"AMBOHIMIERA_MAROFOTSY"
"w673868211",9,2,1,6,6,9,251.4,201,19.8587024586947,1,7,3,195,195,28.1625164172599,48.6926200830605,673868211,47274.478,"AMBOHIMIERA_MAROFOTSY"
"w673868212",7,1,1,3,11,9,301.75,293.5,38.2978897367521,11,5,3,195,195,18.4063592389333,96.5725586803345,673868212,3039.255,"AMBOHIMIERA_MAROFOTSY"
"w673868213",10,1,3,7,7,3,238,223,4.26143672912105,12,6,4,202,202,2.53981477003455,53.8381564659375,673868213,5354.993,"AMBOHIMIERA_MAROFOTSY"
"w673868214",6,0,1,4,4,2,322,315,10.1741893806638,NA,NA,NA,NA,NA,NA,60.2513252612832,673868214,5265.073,"AMBOHIMIERA_MAROFOTSY"
"w673868216",3,0,1,11,5,11,468,468,7.28183205170561,NA,NA,NA,NA,NA,NA,35.6086049128315,673868216,3464.438,"AMBOHIMIERA_MAROFOTSY"
"w673868217",7,0,0,6,6,10,311.833333333333,309.5,11.8113251508068,NA,NA,NA,NA,NA,NA,76.2935,673868217,12862.28,"AMBOHIMIERA_MAROFOTSY"
"w673868219",6,0,0,5,5,10,347.6,349,17.1297526837254,NA,NA,NA,NA,NA,NA,83.14527,673868219,3882.452,"AMBOHIMIERA_MAROFOTSY"
"w673868220",7,0,2,6,6,1,343.4,336,13.7677712327423,NA,NA,NA,NA,NA,NA,49.85149,673868220,4806.16,"AMBOHIMIERA_MAROFOTSY"
"w673868236",4,0,0,5,8,12,387.75,377,15.8387500793531,NA,NA,NA,NA,NA,NA,88.88958,673868236,2435.406,"AMBOHIMIERA_MAROFOTSY"
"w673872583",7,0,2,4,3,9,336.75,332,2.23057328972083,NA,NA,NA,NA,NA,NA,42.87879,673872583,3041.239,"ANDRORANGAVOLA_MAHASOA"
"w673872600",6,0,0,6,5,10,356.2,342,27.7654926490376,NA,NA,NA,NA,NA,NA,80.66503,673872600,2157.385,"ANDRORANGAVOLA_MAHASOA"
"w673872602",8,1,1,6,6,10,309.8,334,22.4633022325991,1,7,3,181,181,6.44627201894344,53.37345,673872602,10780.76,"ANDRORANGAVOLA_MAHASOA"
"w673872616",10,2,2,6,1,9,238.4,216,35.5149314041556,1,6,3,167.5,167.5,26.3356375647607,66.34807,673872616,16274.68,"ANDRORANGAVOLA_MAHASOA"
"w673872634",9,3,0,6,6,9,271.8,216,46.4891318567944,12,6,3,162.666666666667,167,30.567661173737,73.77836,673872634,15505.17,"ANDRORANGAVOLA_MAHASOA"
"w673872635",9,3,0,6,6,9,256.6,216,15.9128667555176,11,6,3,187.666666666667,195,14.957835781539,61.39077,673872635,5224.856,"ANDRORANGAVOLA_MAHASOA"
"w673872636",9,3,1,6,2,10,248,223,11.1855463704838,1,7,5,148.333333333333,145,4.45404258583782,58.0576,673872636,7839.673,"ANDRORANGAVOLA_MAHASOA"
